class,split,dosya_adi,hedef_adi,image_path,avg_hash,phash
Class1,Train,0699.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0699.PNG,c1c1c1c37fc3c1c1,eb246e8181ff6196
Class1,Train,0700.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0700.PNG,e0c080f1e1e1f192,fe7a7b60e0807c1c
Class1,Train,0701.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0701.PNG,f3e1cc1a212132cc,ebffff238c050210
Class1,Train,0702.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0702.PNG,93256493006493d3,af03ad0bacadd0d1
Class1,Train,0703.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0703.PNG,e7e7820080c2e7c7,b302b3a28d8b7cad
Class1,Train,0704.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0704.PNG,e0c0e0e0c0c0c0c0,ff8f00bcffc10098
Class1,Train,0705.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0705.PNG,fbf1f1f1800080f1,ec8e9e1df0f1409c
Class1,Train,0706.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0706.PNG,030303030303070f,a92dba565256aa53
Class1,Train,0707.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0707.PNG,0707030707070303,aaa443bbb5425d55
Class1,Train,0708.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0708.PNG,ff96b2c1c1c1e1b2,fed89cf9f8e18004
Class1,Train,0709.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0709.PNG,c78301100187cfcf,ba4eb1b5d0c154b3
Class1,Train,0710.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0710.PNG,07237023078f8f03,ab46a897a69d5a54
Class1,Train,0711.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0711.PNG,f0e080c0c08080c0,ff80c3ffe09e1410
Class1,Train,0712.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0712.PNG,8049de3e4d3ebe4d,987a785f789460f8
Class1,Train,0713.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0713.PNG,20c1e3e3c1e3c300,e716159a1ee1817e
Class1,Train,0714.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0714.PNG,c0d280c19cccc182,faf8fef8f8601001
Class1,Train,0715.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0715.PNG,2b1182458211abef,ab40ab0bb0a3f4bd
Class1,Train,0716.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0716.PNG,0187c7c7c7840103,bad02b52ad43ada9
Class1,Train,0717.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0717.PNG,f3f3c0c00000c0c0,eae0e023a3039f9f
Class1,Train,0718.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0718.PNG,c383e72921e781c3,ab0aacea2f2af4b0
Class1,Train,0719.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0719.PNG,870300000187c7cf,bb41bed6a835b106
Class1,Train,0720.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0720.PNG,fbf1e0c0c060c0c0,f9e2e001fd1d031f
Class1,Train,0721.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0721.PNG,c7c7101110c7c7c7,b25db2f30c0dc355
Class1,Train,0722.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0722.PNG,f0f0e0c0c0c0e0e0,fffcf5f8f0400240
Class1,Train,0723.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0723.PNG,3145c783c7413975,aa758a4bac8cf2d1
Class1,Train,0724.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0724.PNG,eb898463e32690c9,ffa1f9a1a106073a
Class1,Train,0725.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0725.PNG,3888f5e3e3a2c588,ff171f85018607ea
Class1,Train,0726.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0726.PNG,c1c10800630408c3,e8faf86ae21a5807
Class1,Train,0727.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0727.PNG,03c92600c9030787,ae51ae29faa506a5
Class1,Train,0728.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0728.PNG,218d8d0521230707,aa5ab6e543b46954
Class1,Train,0729.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0729.PNG,a500dbe7e7db80a5,feaa5ea276a8a828
Class1,Train,0730.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0730.PNG,f0f8c0f0c0c060e0,ffdf81808003fe78
Class1,Train,0731.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0731.PNG,c1c0a263236323c0,eefafa0478070707
Class1,Train,0732.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0732.PNG,9331c6c6031386cc,bd2d8aad50f40ad5
Class1,Train,0733.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0733.PNG,83c50103448783b3,af51ae70ac2dacd0
Class1,Train,0734.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0734.PNG,83c7ab97abc58383,aa542a40af2af5af
Class1,Train,0735.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0735.PNG,c389c3e7c68189c7,ab4caeafd0935454
Class1,Train,0736.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0736.PNG,cc8303418384697b,ab568952a5da55aa
Class1,Train,0737.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0737.PNG,c1c1e3c1c1c1e3c1,fae8e9686887a916
Class1,Train,0738.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0738.PNG,8181c7c7c7c70181,aab20b2b550bf4f4
Class1,Train,0739.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0739.PNG,9966449907070303,aa54aa56ad6e52a5
Class1,Train,0740.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0740.PNG,030303070707070f,aa29a95eb45552da
Class1,Train,0741.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0741.PNG,0387030387034b87,aa35caaa57aa2ad1
Class1,Train,0742.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0742.PNG,c703834c93838703,abc1beab50710ad5
Class1,Train,0743.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0743.PNG,030303030707070f,aa75ad03aa555559
Class1,Train,0744.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0744.PNG,000000000f0f0f1f,aa55a855aa558b5b
Class1,Train,0745.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0745.PNG,c3c300181800c3c3,f9ecea029a1e5e84
Class1,Train,0746.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0746.PNG,03070703070b0703,ab55adcaa191aa56
Class1,Train,0747.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0747.PNG,8125e7c7c72c0183,aad12a42bc28fd7c
Class1,Train,0748.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0748.PNG,89a6cbc3e3c16389,fa7a5a287ea87a80
Class1,Train,0749.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0749.PNG,ebc19021000182d4,fee9f8a1e185805c
Class1,Train,0750.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0750.PNG,ffb900c64219bbc7,ac5daacfb2d13250
Class1,Train,0751.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0751.PNG,870301110387cfcf,aa46b1b6a9d6b648
Class1,Train,0752.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0752.PNG,83c1c3a1c3c381c3,aa10ab88ababf4bc
Class1,Train,0753.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0753.PNG,e3c3a6000124e3eb,e6f1e90129570779
Class1,Train,0754.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0754.PNG,079991070f070303,aa54ae91b2a552db
Class1,Train,0755.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0755.PNG,878301010183c7cf,aa0ef52cd155d2aa
Class1,Train,0756.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0756.PNG,00030001074d0f07,a956a952ad4a56ad
Class1,Train,0757.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0757.PNG,e1f3e1c0c0c0c1e1,efada758f8fa0020
Class1,Train,0758.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0758.PNG,030707070703878f,aa35ea2da857455a
Class1,Train,0759.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0759.PNG,8773dd7933870303,abd22dd6253a52a5
Class1,Train,0760.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0760.PNG,ebc1a2008800a2c1,eee1e50998858577
Class1,Train,0761.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0761.PNG,aaf3e1c18cc1e1d3,fe97e6191a21015f
Class1,Train,0762.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0762.PNG,fff3e1c1c1c1e1e3,e09787189057877f
Class1,Train,0763.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0763.PNG,c1e5e249d94ba7c1,fe69ee09590101fe
Class1,Train,0764.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0764.PNG,8500c79181c30183,ab50ab42ab0ab7b3
Class1,Train,0765.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0765.PNG,f7e3e3981c88e3e3,e6e6e61a1ee0f821
Class1,Train,0766.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0766.PNG,e7c3818181c3c3e7,af4ab3a48fdc0a4a
Class1,Train,0767.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0767.PNG,c78110000091c3c7,aa5daafdf0f40850
Class1,Train,0768.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0768.PNG,c78329102983c7ef,bd0ab4aad5ac438b
Class1,Train,0769.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0769.PNG,3831c7c7833839bb,8b75ca4bb4ccb0b1
Class1,Train,0770.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0770.PNG,ffe5c4c0e0e0c0c0,ea939e67fcbc8008
Class1,Train,0771.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0771.PNG,c7c6934493c6c783,ba50abf22b032dad
Class1,Train,0772.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0772.PNG,c0e1e1cc1212cce1,fafefa0cf07a8400
Class1,Train,0773.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0773.PNG,01c3c7efc7c30101,aef50af40b43acaa
Class1,Train,0774.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0774.PNG,f1e0c0c4e0c0c080,fee0faa0ba322d82
Class1,Train,0775.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0775.PNG,0307070303030727,ab5b82ac5caad5c4
Class1,Train,0776.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0776.PNG,03038c030303878f,a444bf2656ab56d4
Class1,Train,0777.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0777.PNG,c18080e3e3e38080,fa801be4e4dde415
Class1,Train,0778.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0778.PNG,6c9203458384693b,ab568b52a942f6a9
Class1,Train,0779.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0779.PNG,8703030303878787,aa2ad554a8ba3acd
Class1,Train,0780.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0780.PNG,c3c9c90222c389c3,f9e6e886e605a057
Class1,Train,0781.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0781.PNG,0307070703030707,aab5eaa8a807abaa
Class1,Train,0782.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0782.PNG,f4e4e48000600091,fef6e6c8b8e0f000
Class1,Train,0783.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0783.PNG,ef4501010145efff,b022d5f0adadd24d
Class1,Train,0784.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0784.PNG,c38300000081c3c3,bd42bd2abd28d503
Class1,Train,0785.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0785.PNG,f1e0c48400311084,e2e2e2081f0ff90f
Class1,Train,0786.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0786.PNG,038d278d03078b87,ab52a9ac28ebb4a5
Class1,Train,0787.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0787.PNG,c3c301810101c3c3,ac40bcb4aff00faa
Class1,Train,0788.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0788.PNG,1c3e63c1c1c1e33e,a019917a1aff5aa5
Class1,Train,0789.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0789.PNG,e1d4926188402192,fae0e8a1e1230f1f
Class1,Train,0790.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0790.PNG,3663e3c908c9e367,e616871e1ee8fe20
Class1,Train,0791.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0791.PNG,e3c1d221808020d2,fee0e023e005fc7c
Class1,Train,0792.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0792.PNG,cbc362818100e3cb,eae1a179f80705e5
Class1,Train,0793.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0793.PNG,b94c0283834439bb,ae508f50af2cab2b
Class1,Train,0794.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0794.PNG,4b870303874bb7a7,af41aac9b689a956
Class1,Train,0795.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0795.PNG,e3c1c1c1e3c1c1c1,fa0515e6e7686896
Class1,Train,0796.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0796.PNG,010101011307070f,aa4aab54e975b854
Class1,Train,0797.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0797.PNG,03cfb7b7cf030301,aad52a357a0d25da
Class1,Train,0798.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0798.PNG,c3e3e38180e7e3c3,e6e8e05a5a87de21
Class1,Train,0799.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0799.PNG,9623e3c10cc8e363,e71fa75e1ee0d080
Class1,Train,0800.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0800.PNG,030303030307070f,aa4aaa57aa555555
Class1,Train,0801.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0801.PNG,e7c3c31010c3c3e7,e612e04e5fb0f155
Class1,Train,0802.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0802.PNG,c9c1c1c366c1c1c9,fa88fa8287a8ff08
Class1,Train,0803.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0803.PNG,c0c0b3f3e0e4f1f3,fb78787200811f9f
Class1,Train,0804.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0804.PNG,f3a3c1c0c1c1c021,ff9487fce07c6020
Class1,Train,0805.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0805.PNG,f3e1e1c0c0c0c0e1,ff8085709191fdd4
Class1,Train,0806.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0806.PNG,c1c192c9d3c1a2d0,fee97fa0e8011456
Class1,Train,0807.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0807.PNG,fffffbe0e0e0e0e0,eafcfc6ef0708500
Class1,Train,0808.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0808.PNG,0f0361078e9d9f07,af53a4d897a842cd
Class1,Train,0809.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0809.PNG,e0f9f9e0c0c0c0e0,f8e9f971e0030f62
Class1,Train,0810.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0810.PNG,ffe3c1c0c0c0c0e3,e883a79b83d4d878
Class1,Train,0811.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0811.PNG,87018387018387cf,ba54aa4eb135b54a
Class1,Train,0812.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0812.PNG,f3e1e080000080e0,eaebfa0f0d1ce014
Class1,Train,0813.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0813.PNG,f3cd80c0e1c1c088,fae0fca0e404ed0f
Class1,Train,0814.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0814.PNG,dbc980c3c38189db,e9919925e51f007f
Class1,Train,0815.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0815.PNG,0113010307070707,aa4aae55bab150ba
Class1,Train,0816.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0816.PNG,f7ebc9804080c1eb,eff6f904a45e9480
Class1,Train,0817.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0817.PNG,e3f7c0808880c1e3,ff8080df997f6801
Class1,Train,0818.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0818.PNG,f0f0e0c0e0c0c0c0,ff87f0a0a0ff3a00
Class1,Train,0819.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0819.PNG,c3c3c30000c3c3c3,e5c5e11105f3956e
Class1,Train,0820.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0820.PNG,c3c381010181c3c3,aec0bda075f40b55
Class1,Train,0821.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class1/Train/0821.PNG,c7911166001193e7,ae48af0df3b22c2c
